* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
8.50586e-07 0s 0s 0s 1s 1s 0s 0s 1s
8.51562e-07 0s 0s 0s 1s 1s 0s 0s 1s
8.52539e-07 0s 0s 0s 1s 1s 0s 1s 0s
8.53516e-07 0s 0s 0s 1s 1s 0s 1s 0s
8.54492e-07 0s 0s 0s 1s 1s 0s 1s 1s
8.55469e-07 0s 0s 0s 1s 1s 0s 1s 1s
8.56445e-07 0s 0s 0s 1s 1s 0s 1s 1s
8.57422e-07 0s 0s 0s 1s 1s 1s 0s 0s
8.58398e-07 0s 0s 0s 1s 1s 1s 0s 0s
8.59375e-07 0s 0s 0s 1s 1s 1s 0s 1s
8.60352e-07 0s 0s 0s 1s 1s 1s 0s 1s
8.61328e-07 0s 0s 0s 1s 1s 1s 1s 0s
8.62305e-07 0s 0s 0s 1s 1s 1s 1s 0s
8.63281e-07 0s 0s 0s 1s 1s 1s 1s 1s
8.64258e-07 0s 0s 0s 1s 1s 1s 1s 1s
8.65234e-07 0s 0s 1s 0s 0s 0s 0s 0s
8.66211e-07 0s 0s 1s 0s 0s 0s 0s 1s
8.67188e-07 0s 0s 1s 0s 0s 0s 0s 1s
8.68164e-07 0s 0s 1s 0s 0s 0s 1s 0s
8.69141e-07 0s 0s 1s 0s 0s 0s 1s 0s
8.70117e-07 0s 0s 1s 0s 0s 0s 1s 1s
8.71094e-07 0s 0s 1s 0s 0s 0s 1s 1s
8.7207e-07 0s 0s 1s 0s 0s 1s 0s 0s
8.73047e-07 0s 0s 1s 0s 0s 1s 0s 0s
8.74023e-07 0s 0s 1s 0s 0s 1s 0s 1s
8.75e-07 0s 0s 1s 0s 0s 1s 0s 1s
8.75977e-07 0s 0s 1s 0s 0s 1s 1s 0s
8.76953e-07 0s 0s 1s 0s 0s 1s 1s 0s
8.7793e-07 0s 0s 1s 0s 0s 1s 1s 1s
8.78906e-07 0s 0s 1s 0s 1s 0s 0s 0s
8.79883e-07 0s 0s 1s 0s 1s 0s 0s 0s
8.80859e-07 0s 0s 1s 0s 1s 0s 0s 1s
8.81836e-07 0s 0s 1s 0s 1s 0s 0s 1s
8.82812e-07 0s 0s 1s 0s 1s 0s 1s 0s
8.83789e-07 0s 0s 1s 0s 1s 0s 1s 0s
8.84766e-07 0s 0s 1s 0s 1s 0s 1s 1s
8.85742e-07 0s 0s 1s 0s 1s 1s 0s 0s
8.86719e-07 0s 0s 1s 0s 1s 1s 0s 0s
8.87695e-07 0s 0s 1s 0s 1s 1s 0s 1s
8.88672e-07 0s 0s 1s 0s 1s 1s 0s 1s
8.89648e-07 0s 0s 1s 0s 1s 1s 1s 0s
8.90625e-07 0s 0s 1s 0s 1s 1s 1s 1s
8.91602e-07 0s 0s 1s 0s 1s 1s 1s 1s
8.92578e-07 0s 0s 1s 1s 0s 0s 0s 0s
8.93555e-07 0s 0s 1s 1s 0s 0s 0s 0s
8.94531e-07 0s 0s 1s 1s 0s 0s 0s 1s
8.95508e-07 0s 0s 1s 1s 0s 0s 1s 0s
8.96484e-07 0s 0s 1s 1s 0s 0s 1s 0s
8.97461e-07 0s 0s 1s 1s 0s 0s 1s 1s
8.98437e-07 0s 0s 1s 1s 0s 1s 0s 0s
8.99414e-07 0s 0s 1s 1s 0s 1s 0s 0s
9.00391e-07 0s 0s 1s 1s 0s 1s 0s 1s
9.01367e-07 0s 0s 1s 1s 0s 1s 0s 1s
9.02344e-07 0s 0s 1s 1s 0s 1s 1s 0s
9.0332e-07 0s 0s 1s 1s 0s 1s 1s 1s
9.04297e-07 0s 0s 1s 1s 0s 1s 1s 1s
9.05273e-07 0s 0s 1s 1s 1s 0s 0s 0s
9.0625e-07 0s 0s 1s 1s 1s 0s 0s 1s
9.07227e-07 0s 0s 1s 1s 1s 0s 0s 1s
9.08203e-07 0s 0s 1s 1s 1s 0s 1s 0s
9.0918e-07 0s 0s 1s 1s 1s 0s 1s 1s
9.10156e-07 0s 0s 1s 1s 1s 0s 1s 1s
9.11133e-07 0s 0s 1s 1s 1s 1s 0s 0s
9.12109e-07 0s 0s 1s 1s 1s 1s 0s 1s
9.13086e-07 0s 0s 1s 1s 1s 1s 0s 1s
9.14062e-07 0s 0s 1s 1s 1s 1s 1s 0s
9.15039e-07 0s 0s 1s 1s 1s 1s 1s 1s
9.16016e-07 0s 0s 1s 1s 1s 1s 1s 1s
9.16992e-07 0s 1s 0s 0s 0s 0s 0s 0s
9.17969e-07 0s 1s 0s 0s 0s 0s 0s 1s
9.18945e-07 0s 1s 0s 0s 0s 0s 0s 1s
9.19922e-07 0s 1s 0s 0s 0s 0s 1s 0s
9.20898e-07 0s 1s 0s 0s 0s 0s 1s 1s
9.21875e-07 0s 1s 0s 0s 0s 0s 1s 1s
9.22852e-07 0s 1s 0s 0s 0s 1s 0s 0s
9.23828e-07 0s 1s 0s 0s 0s 1s 0s 1s
9.24805e-07 0s 1s 0s 0s 0s 1s 0s 1s
9.25781e-07 0s 1s 0s 0s 0s 1s 1s 0s
9.26758e-07 0s 1s 0s 0s 0s 1s 1s 1s
9.27734e-07 0s 1s 0s 0s 1s 0s 0s 0s
9.28711e-07 0s 1s 0s 0s 1s 0s 0s 0s
9.29687e-07 0s 1s 0s 0s 1s 0s 0s 1s
9.30664e-07 0s 1s 0s 0s 1s 0s 1s 0s
9.31641e-07 0s 1s 0s 0s 1s 0s 1s 0s
9.32617e-07 0s 1s 0s 0s 1s 0s 1s 1s
9.33594e-07 0s 1s 0s 0s 1s 1s 0s 0s
9.3457e-07 0s 1s 0s 0s 1s 1s 0s 1s
9.35547e-07 0s 1s 0s 0s 1s 1s 0s 1s
9.36523e-07 0s 1s 0s 0s 1s 1s 1s 0s
9.375e-07 0s 1s 0s 0s 1s 1s 1s 1s
9.38477e-07 0s 1s 0s 0s 1s 1s 1s 1s
9.39453e-07 0s 1s 0s 1s 0s 0s 0s 0s
9.4043e-07 0s 1s 0s 1s 0s 0s 0s 1s
9.41406e-07 0s 1s 0s 1s 0s 0s 1s 0s
9.42383e-07 0s 1s 0s 1s 0s 0s 1s 0s
9.43359e-07 0s 1s 0s 1s 0s 0s 1s 1s
9.44336e-07 0s 1s 0s 1s 0s 1s 0s 0s
9.45313e-07 0s 1s 0s 1s 0s 1s 0s 1s
9.46289e-07 0s 1s 0s 1s 0s 1s 0s 1s
9.47266e-07 0s 1s 0s 1s 0s 1s 1s 0s
9.48242e-07 0s 1s 0s 1s 0s 1s 1s 1s
9.49219e-07 0s 1s 0s 1s 1s 0s 0s 0s
9.50195e-07 0s 1s 0s 1s 1s 0s 0s 0s
9.51172e-07 0s 1s 0s 1s 1s 0s 0s 1s
9.52148e-07 0s 1s 0s 1s 1s 0s 1s 0s
9.53125e-07 0s 1s 0s 1s 1s 0s 1s 0s
9.54102e-07 0s 1s 0s 1s 1s 0s 1s 1s
9.55078e-07 0s 1s 0s 1s 1s 1s 0s 0s
9.56055e-07 0s 1s 0s 1s 1s 1s 0s 1s
9.57031e-07 0s 1s 0s 1s 1s 1s 0s 1s
9.58008e-07 0s 1s 0s 1s 1s 1s 1s 0s
9.58984e-07 0s 1s 0s 1s 1s 1s 1s 1s
9.59961e-07 0s 1s 1s 0s 0s 0s 0s 0s
9.60937e-07 0s 1s 1s 0s 0s 0s 0s 1s
9.61914e-07 0s 1s 1s 0s 0s 0s 0s 1s
9.62891e-07 0s 1s 1s 0s 0s 0s 1s 0s
9.63867e-07 0s 1s 1s 0s 0s 0s 1s 1s
9.64844e-07 0s 1s 1s 0s 0s 1s 0s 0s
9.6582e-07 0s 1s 1s 0s 0s 1s 0s 0s
9.66797e-07 0s 1s 1s 0s 0s 1s 0s 1s
9.67773e-07 0s 1s 1s 0s 0s 1s 1s 0s
9.6875e-07 0s 1s 1s 0s 0s 1s 1s 1s
9.69727e-07 0s 1s 1s 0s 0s 1s 1s 1s
9.70703e-07 0s 1s 1s 0s 1s 0s 0s 0s
9.7168e-07 0s 1s 1s 0s 1s 0s 0s 1s
9.72656e-07 0s 1s 1s 0s 1s 0s 1s 0s
9.73633e-07 0s 1s 1s 0s 1s 0s 1s 0s
9.74609e-07 0s 1s 1s 0s 1s 0s 1s 1s
9.75586e-07 0s 1s 1s 0s 1s 1s 0s 0s
9.76563e-07 0s 1s 1s 0s 1s 1s 0s 1s
9.77539e-07 0s 1s 1s 0s 1s 1s 1s 0s
9.78516e-07 0s 1s 1s 0s 1s 1s 1s 0s
9.79492e-07 0s 1s 1s 0s 1s 1s 1s 1s
9.80469e-07 0s 1s 1s 1s 0s 0s 0s 0s
9.81445e-07 0s 1s 1s 1s 0s 0s 0s 1s
9.82422e-07 0s 1s 1s 1s 0s 0s 0s 1s
9.83398e-07 0s 1s 1s 1s 0s 0s 1s 0s
9.84375e-07 0s 1s 1s 1s 0s 0s 1s 1s
9.85352e-07 0s 1s 1s 1s 0s 1s 0s 0s
9.86328e-07 0s 1s 1s 1s 0s 1s 0s 1s
9.87305e-07 0s 1s 1s 1s 0s 1s 0s 1s
9.88281e-07 0s 1s 1s 1s 0s 1s 1s 0s
9.89258e-07 0s 1s 1s 1s 0s 1s 1s 1s
9.90234e-07 0s 1s 1s 1s 1s 0s 0s 0s
9.91211e-07 0s 1s 1s 1s 1s 0s 0s 0s
9.92187e-07 0s 1s 1s 1s 1s 0s 0s 1s
9.93164e-07 0s 1s 1s 1s 1s 0s 1s 0s
9.94141e-07 0s 1s 1s 1s 1s 0s 1s 1s
9.95117e-07 0s 1s 1s 1s 1s 1s 0s 0s
9.96094e-07 0s 1s 1s 1s 1s 1s 0s 0s
9.9707e-07 0s 1s 1s 1s 1s 1s 0s 1s
9.98047e-07 0s 1s 1s 1s 1s 1s 1s 0s
9.99023e-07 0s 1s 1s 1s 1s 1s 1s 1s
1e-06 0s 1s 1s 1s 1s 1s 1s 1s
1.00098e-06 1s 0s 0s 0s 0s 0s 0s 0s
1.00195e-06 1s 0s 0s 0s 0s 0s 0s 1s
1.00293e-06 1s 0s 0s 0s 0s 0s 1s 0s
1.00391e-06 1s 0s 0s 0s 0s 0s 1s 1s
1.00488e-06 1s 0s 0s 0s 0s 0s 1s 1s
1.00586e-06 1s 0s 0s 0s 0s 1s 0s 0s
1.00684e-06 1s 0s 0s 0s 0s 1s 0s 1s
1.00781e-06 1s 0s 0s 0s 0s 1s 1s 0s
1.00879e-06 1s 0s 0s 0s 0s 1s 1s 1s
1.00977e-06 1s 0s 0s 0s 0s 1s 1s 1s
1.01074e-06 1s 0s 0s 0s 1s 0s 0s 0s
1.01172e-06 1s 0s 0s 0s 1s 0s 0s 1s
1.0127e-06 1s 0s 0s 0s 1s 0s 1s 0s
1.01367e-06 1s 0s 0s 0s 1s 0s 1s 0s
1.01465e-06 1s 0s 0s 0s 1s 0s 1s 1s
1.01562e-06 1s 0s 0s 0s 1s 1s 0s 0s
1.0166e-06 1s 0s 0s 0s 1s 1s 0s 1s
1.01758e-06 1s 0s 0s 0s 1s 1s 1s 0s
1.01855e-06 1s 0s 0s 0s 1s 1s 1s 0s
1.01953e-06 1s 0s 0s 0s 1s 1s 1s 1s
1.02051e-06 1s 0s 0s 1s 0s 0s 0s 0s
1.02148e-06 1s 0s 0s 1s 0s 0s 0s 1s
1.02246e-06 1s 0s 0s 1s 0s 0s 0s 1s
1.02344e-06 1s 0s 0s 1s 0s 0s 1s 0s
1.02441e-06 1s 0s 0s 1s 0s 0s 1s 1s
1.02539e-06 1s 0s 0s 1s 0s 1s 0s 0s
1.02637e-06 1s 0s 0s 1s 0s 1s 0s 1s
1.02734e-06 1s 0s 0s 1s 0s 1s 0s 1s
1.02832e-06 1s 0s 0s 1s 0s 1s 1s 0s
1.0293e-06 1s 0s 0s 1s 0s 1s 1s 1s
1.03027e-06 1s 0s 0s 1s 1s 0s 0s 0s
1.03125e-06 1s 0s 0s 1s 1s 0s 0s 0s
1.03223e-06 1s 0s 0s 1s 1s 0s 0s 1s
1.0332e-06 1s 0s 0s 1s 1s 0s 1s 0s
1.03418e-06 1s 0s 0s 1s 1s 0s 1s 1s
1.03516e-06 1s 0s 0s 1s 1s 0s 1s 1s
1.03613e-06 1s 0s 0s 1s 1s 1s 0s 0s
1.03711e-06 1s 0s 0s 1s 1s 1s 0s 1s
1.03809e-06 1s 0s 0s 1s 1s 1s 1s 0s
1.03906e-06 1s 0s 0s 1s 1s 1s 1s 0s
1.04004e-06 1s 0s 0s 1s 1s 1s 1s 1s
1.04102e-06 1s 0s 1s 0s 0s 0s 0s 0s
1.04199e-06 1s 0s 1s 0s 0s 0s 0s 1s
1.04297e-06 1s 0s 1s 0s 0s 0s 1s 0s
1.04395e-06 1s 0s 1s 0s 0s 0s 1s 0s
1.04492e-06 1s 0s 1s 0s 0s 0s 1s 1s
1.0459e-06 1s 0s 1s 0s 0s 1s 0s 0s
1.04688e-06 1s 0s 1s 0s 0s 1s 0s 1s
1.04785e-06 1s 0s 1s 0s 0s 1s 0s 1s
1.04883e-06 1s 0s 1s 0s 0s 1s 1s 0s
1.0498e-06 1s 0s 1s 0s 0s 1s 1s 1s
1.05078e-06 1s 0s 1s 0s 0s 1s 1s 1s
1.05176e-06 1s 0s 1s 0s 1s 0s 0s 0s
1.05273e-06 1s 0s 1s 0s 1s 0s 0s 1s
1.05371e-06 1s 0s 1s 0s 1s 0s 1s 0s
1.05469e-06 1s 0s 1s 0s 1s 0s 1s 0s
1.05566e-06 1s 0s 1s 0s 1s 0s 1s 1s
1.05664e-06 1s 0s 1s 0s 1s 1s 0s 0s
1.05762e-06 1s 0s 1s 0s 1s 1s 0s 1s
1.05859e-06 1s 0s 1s 0s 1s 1s 0s 1s
1.05957e-06 1s 0s 1s 0s 1s 1s 1s 0s
1.06055e-06 1s 0s 1s 0s 1s 1s 1s 1s
1.06152e-06 1s 0s 1s 1s 0s 0s 0s 0s
1.0625e-06 1s 0s 1s 1s 0s 0s 0s 0s
1.06348e-06 1s 0s 1s 1s 0s 0s 0s 1s
1.06445e-06 1s 0s 1s 1s 0s 0s 1s 0s
1.06543e-06 1s 0s 1s 1s 0s 0s 1s 0s
1.06641e-06 1s 0s 1s 1s 0s 0s 1s 1s
1.06738e-06 1s 0s 1s 1s 0s 1s 0s 0s
1.06836e-06 1s 0s 1s 1s 0s 1s 0s 1s
1.06934e-06 1s 0s 1s 1s 0s 1s 0s 1s
1.07031e-06 1s 0s 1s 1s 0s 1s 1s 0s
1.07129e-06 1s 0s 1s 1s 0s 1s 1s 1s
1.07227e-06 1s 0s 1s 1s 0s 1s 1s 1s
1.07324e-06 1s 0s 1s 1s 1s 0s 0s 0s
1.07422e-06 1s 0s 1s 1s 1s 0s 0s 1s
1.0752e-06 1s 0s 1s 1s 1s 0s 1s 0s
1.07617e-06 1s 0s 1s 1s 1s 0s 1s 0s
1.07715e-06 1s 0s 1s 1s 1s 0s 1s 1s
1.07812e-06 1s 0s 1s 1s 1s 1s 0s 0s
1.0791e-06 1s 0s 1s 1s 1s 1s 0s 0s
1.08008e-06 1s 0s 1s 1s 1s 1s 0s 1s
1.08105e-06 1s 0s 1s 1s 1s 1s 1s 0s
1.08203e-06 1s 0s 1s 1s 1s 1s 1s 0s
1.08301e-06 1s 0s 1s 1s 1s 1s 1s 1s
1.08398e-06 1s 1s 0s 0s 0s 0s 0s 0s
1.08496e-06 1s 1s 0s 0s 0s 0s 0s 0s
1.08594e-06 1s 1s 0s 0s 0s 0s 0s 1s
1.08691e-06 1s 1s 0s 0s 0s 0s 1s 0s
1.08789e-06 1s 1s 0s 0s 0s 0s 1s 0s
1.08887e-06 1s 1s 0s 0s 0s 0s 1s 1s
1.08984e-06 1s 1s 0s 0s 0s 1s 0s 0s
1.09082e-06 1s 1s 0s 0s 0s 1s 0s 0s
1.0918e-06 1s 1s 0s 0s 0s 1s 0s 1s
1.09277e-06 1s 1s 0s 0s 0s 1s 1s 0s
1.09375e-06 1s 1s 0s 0s 0s 1s 1s 0s
1.09473e-06 1s 1s 0s 0s 0s 1s 1s 1s
1.0957e-06 1s 1s 0s 0s 1s 0s 0s 0s
1.09668e-06 1s 1s 0s 0s 1s 0s 0s 0s
1.09766e-06 1s 1s 0s 0s 1s 0s 0s 1s
1.09863e-06 1s 1s 0s 0s 1s 0s 1s 0s
1.09961e-06 1s 1s 0s 0s 1s 0s 1s 0s
1.10059e-06 1s 1s 0s 0s 1s 0s 1s 1s
1.10156e-06 1s 1s 0s 0s 1s 0s 1s 1s
1.10254e-06 1s 1s 0s 0s 1s 1s 0s 0s
1.10352e-06 1s 1s 0s 0s 1s 1s 0s 1s
1.10449e-06 1s 1s 0s 0s 1s 1s 0s 1s
1.10547e-06 1s 1s 0s 0s 1s 1s 1s 0s
1.10645e-06 1s 1s 0s 0s 1s 1s 1s 1s
1.10742e-06 1s 1s 0s 0s 1s 1s 1s 1s
1.1084e-06 1s 1s 0s 1s 0s 0s 0s 0s
1.10937e-06 1s 1s 0s 1s 0s 0s 0s 0s
1.11035e-06 1s 1s 0s 1s 0s 0s 0s 1s
1.11133e-06 1s 1s 0s 1s 0s 0s 1s 0s
1.1123e-06 1s 1s 0s 1s 0s 0s 1s 0s
1.11328e-06 1s 1s 0s 1s 0s 0s 1s 1s
1.11426e-06 1s 1s 0s 1s 0s 0s 1s 1s
1.11523e-06 1s 1s 0s 1s 0s 1s 0s 0s
1.11621e-06 1s 1s 0s 1s 0s 1s 0s 1s
1.11719e-06 1s 1s 0s 1s 0s 1s 0s 1s
1.11816e-06 1s 1s 0s 1s 0s 1s 1s 0s
1.11914e-06 1s 1s 0s 1s 0s 1s 1s 0s
1.12012e-06 1s 1s 0s 1s 0s 1s 1s 1s
1.12109e-06 1s 1s 0s 1s 0s 1s 1s 1s
1.12207e-06 1s 1s 0s 1s 1s 0s 0s 0s
1.12305e-06 1s 1s 0s 1s 1s 0s 0s 1s
1.12402e-06 1s 1s 0s 1s 1s 0s 0s 1s
1.125e-06 1s 1s 0s 1s 1s 0s 1s 0s
1.12598e-06 1s 1s 0s 1s 1s 0s 1s 0s
1.12695e-06 1s 1s 0s 1s 1s 0s 1s 1s
1.12793e-06 1s 1s 0s 1s 1s 0s 1s 1s
1.12891e-06 1s 1s 0s 1s 1s 1s 0s 0s
1.12988e-06 1s 1s 0s 1s 1s 1s 0s 0s
1.13086e-06 1s 1s 0s 1s 1s 1s 0s 1s
1.13184e-06 1s 1s 0s 1s 1s 1s 0s 1s
1.13281e-06 1s 1s 0s 1s 1s 1s 1s 0s
1.13379e-06 1s 1s 0s 1s 1s 1s 1s 0s
1.13477e-06 1s 1s 0s 1s 1s 1s 1s 1s
1.13574e-06 1s 1s 1s 0s 0s 0s 0s 0s
1.13672e-06 1s 1s 1s 0s 0s 0s 0s 0s
1.1377e-06 1s 1s 1s 0s 0s 0s 0s 1s
1.13867e-06 1s 1s 1s 0s 0s 0s 0s 1s
1.13965e-06 1s 1s 1s 0s 0s 0s 1s 0s
1.14062e-06 1s 1s 1s 0s 0s 0s 1s 0s
1.1416e-06 1s 1s 1s 0s 0s 0s 1s 1s
1.14258e-06 1s 1s 1s 0s 0s 0s 1s 1s
1.14355e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.14453e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.14551e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.14648e-06 1s 1s 1s 0s 0s 1s 0s 1s
1.14746e-06 1s 1s 1s 0s 0s 1s 0s 1s
1.14844e-06 1s 1s 1s 0s 0s 1s 1s 0s
1.14941e-06 1s 1s 1s 0s 0s 1s 1s 0s
1.15039e-06 1s 1s 1s 0s 0s 1s 1s 1s
1.15137e-06 1s 1s 1s 0s 0s 1s 1s 1s
1.15234e-06 1s 1s 1s 0s 1s 0s 0s 0s
1.15332e-06 1s 1s 1s 0s 1s 0s 0s 0s
1.1543e-06 1s 1s 1s 0s 1s 0s 0s 1s
1.15527e-06 1s 1s 1s 0s 1s 0s 0s 1s
1.15625e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.15723e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.1582e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.15918e-06 1s 1s 1s 0s 1s 0s 1s 1s
1.16016e-06 1s 1s 1s 0s 1s 0s 1s 1s
1.16113e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.16211e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.16309e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.16406e-06 1s 1s 1s 0s 1s 1s 0s 1s
1.16504e-06 1s 1s 1s 0s 1s 1s 0s 1s
1.16602e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.16699e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.16797e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.16895e-06 1s 1s 1s 0s 1s 1s 1s 1s
1.16992e-06 1s 1s 1s 0s 1s 1s 1s 1s
1.1709e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.17187e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.17285e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.17383e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.1748e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.17578e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.17676e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.17773e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.17871e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.17969e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.18066e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.18164e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.18262e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.18359e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.18457e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.18555e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.18652e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.1875e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.18848e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.18945e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.19043e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.19141e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.19238e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.19336e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.19434e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.19531e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.19629e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.19727e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.19824e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.19922e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.2002e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.20117e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.20215e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.20313e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.2041e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.20508e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.20605e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.20703e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.20801e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.20898e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.20996e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.21094e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.21191e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.21289e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.21387e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.21484e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.21582e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.2168e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.21777e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.21875e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.21973e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.2207e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.22168e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.22266e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.22363e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.22461e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.22559e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.22656e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.22754e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.22852e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.22949e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.23047e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.23145e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.23242e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.2334e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.23437e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.23535e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.23633e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.2373e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.23828e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.23926e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24023e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24121e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24219e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24316e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24414e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24512e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24609e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24707e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24805e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.24902e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25098e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25195e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25293e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25391e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25488e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25586e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25684e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25781e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25879e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.25977e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.26074e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.26172e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.2627e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.26367e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.26465e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.26562e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.2666e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.26758e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.26855e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.26953e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.27051e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.27148e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.27246e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.27344e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.27441e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.27539e-06 1s 1s 1s 1s 1s 1s 0s 1s
