* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
1.41602e-07 1s 0s 1s 1s 1s 0s 1s 0s
1.41927e-07 1s 0s 1s 1s 1s 0s 0s 1s
1.42253e-07 1s 0s 1s 1s 1s 0s 0s 0s
1.42578e-07 1s 0s 1s 1s 0s 1s 1s 1s
1.42904e-07 1s 0s 1s 1s 0s 1s 1s 1s
1.43229e-07 1s 0s 1s 1s 0s 1s 1s 0s
1.43555e-07 1s 0s 1s 1s 0s 1s 0s 1s
1.4388e-07 1s 0s 1s 1s 0s 1s 0s 1s
1.44206e-07 1s 0s 1s 1s 0s 1s 0s 0s
1.44531e-07 1s 0s 1s 1s 0s 0s 1s 1s
1.44857e-07 1s 0s 1s 1s 0s 0s 1s 0s
1.45182e-07 1s 0s 1s 1s 0s 0s 1s 0s
1.45508e-07 1s 0s 1s 1s 0s 0s 0s 1s
1.45833e-07 1s 0s 1s 1s 0s 0s 0s 0s
1.46159e-07 1s 0s 1s 1s 0s 0s 0s 0s
1.46484e-07 1s 0s 1s 0s 1s 1s 1s 1s
1.4681e-07 1s 0s 1s 0s 1s 1s 1s 0s
1.47135e-07 1s 0s 1s 0s 1s 1s 0s 1s
1.47461e-07 1s 0s 1s 0s 1s 1s 0s 1s
1.47786e-07 1s 0s 1s 0s 1s 1s 0s 0s
1.48112e-07 1s 0s 1s 0s 1s 0s 1s 1s
1.48438e-07 1s 0s 1s 0s 1s 0s 1s 0s
1.48763e-07 1s 0s 1s 0s 1s 0s 1s 0s
1.49089e-07 1s 0s 1s 0s 1s 0s 0s 1s
1.49414e-07 1s 0s 1s 0s 1s 0s 0s 0s
1.4974e-07 1s 0s 1s 0s 0s 1s 1s 1s
1.50065e-07 1s 0s 1s 0s 0s 1s 1s 1s
1.50391e-07 1s 0s 1s 0s 0s 1s 1s 0s
1.50716e-07 1s 0s 1s 0s 0s 1s 0s 1s
1.51042e-07 1s 0s 1s 0s 0s 1s 0s 1s
1.51367e-07 1s 0s 1s 0s 0s 1s 0s 0s
1.51693e-07 1s 0s 1s 0s 0s 0s 1s 1s
1.52018e-07 1s 0s 1s 0s 0s 0s 1s 0s
1.52344e-07 1s 0s 1s 0s 0s 0s 1s 0s
1.52669e-07 1s 0s 1s 0s 0s 0s 0s 1s
1.52995e-07 1s 0s 1s 0s 0s 0s 0s 0s
1.5332e-07 1s 0s 0s 1s 1s 1s 1s 1s
1.53646e-07 1s 0s 0s 1s 1s 1s 1s 0s
1.53971e-07 1s 0s 0s 1s 1s 1s 1s 0s
1.54297e-07 1s 0s 0s 1s 1s 1s 0s 1s
1.54622e-07 1s 0s 0s 1s 1s 1s 0s 0s
1.54948e-07 1s 0s 0s 1s 1s 0s 1s 1s
1.55273e-07 1s 0s 0s 1s 1s 0s 1s 1s
1.55599e-07 1s 0s 0s 1s 1s 0s 1s 0s
1.55924e-07 1s 0s 0s 1s 1s 0s 0s 1s
1.5625e-07 1s 0s 0s 1s 1s 0s 0s 0s
1.56576e-07 1s 0s 0s 1s 1s 0s 0s 0s
1.56901e-07 1s 0s 0s 1s 0s 1s 1s 1s
1.57227e-07 1s 0s 0s 1s 0s 1s 1s 0s
1.57552e-07 1s 0s 0s 1s 0s 1s 0s 1s
1.57878e-07 1s 0s 0s 1s 0s 1s 0s 1s
1.58203e-07 1s 0s 0s 1s 0s 1s 0s 0s
1.58529e-07 1s 0s 0s 1s 0s 0s 1s 1s
1.58854e-07 1s 0s 0s 1s 0s 0s 1s 0s
1.5918e-07 1s 0s 0s 1s 0s 0s 0s 1s
1.59505e-07 1s 0s 0s 1s 0s 0s 0s 1s
1.59831e-07 1s 0s 0s 1s 0s 0s 0s 0s
1.60156e-07 1s 0s 0s 0s 1s 1s 1s 1s
1.60482e-07 1s 0s 0s 0s 1s 1s 1s 0s
1.60807e-07 1s 0s 0s 0s 1s 1s 1s 0s
1.61133e-07 1s 0s 0s 0s 1s 1s 0s 1s
1.61458e-07 1s 0s 0s 0s 1s 1s 0s 0s
1.61784e-07 1s 0s 0s 0s 1s 0s 1s 1s
1.62109e-07 1s 0s 0s 0s 1s 0s 1s 0s
1.62435e-07 1s 0s 0s 0s 1s 0s 1s 0s
1.6276e-07 1s 0s 0s 0s 1s 0s 0s 1s
1.63086e-07 1s 0s 0s 0s 1s 0s 0s 0s
1.63411e-07 1s 0s 0s 0s 0s 1s 1s 1s
1.63737e-07 1s 0s 0s 0s 0s 1s 1s 1s
1.64063e-07 1s 0s 0s 0s 0s 1s 1s 0s
1.64388e-07 1s 0s 0s 0s 0s 1s 0s 1s
1.64714e-07 1s 0s 0s 0s 0s 1s 0s 0s
1.65039e-07 1s 0s 0s 0s 0s 0s 1s 1s
1.65365e-07 1s 0s 0s 0s 0s 0s 1s 1s
1.6569e-07 1s 0s 0s 0s 0s 0s 1s 0s
1.66016e-07 1s 0s 0s 0s 0s 0s 0s 1s
1.66341e-07 1s 0s 0s 0s 0s 0s 0s 0s
1.66667e-07 0s 1s 1s 1s 1s 1s 1s 1s
1.66992e-07 0s 1s 1s 1s 1s 1s 1s 1s
1.67318e-07 0s 1s 1s 1s 1s 1s 1s 0s
1.67643e-07 0s 1s 1s 1s 1s 1s 0s 1s
1.67969e-07 0s 1s 1s 1s 1s 1s 0s 0s
1.68294e-07 0s 1s 1s 1s 1s 1s 0s 0s
1.6862e-07 0s 1s 1s 1s 1s 0s 1s 1s
1.68945e-07 0s 1s 1s 1s 1s 0s 1s 0s
1.69271e-07 0s 1s 1s 1s 1s 0s 0s 1s
1.69596e-07 0s 1s 1s 1s 1s 0s 0s 0s
1.69922e-07 0s 1s 1s 1s 1s 0s 0s 0s
1.70247e-07 0s 1s 1s 1s 0s 1s 1s 1s
1.70573e-07 0s 1s 1s 1s 0s 1s 1s 0s
1.70898e-07 0s 1s 1s 1s 0s 1s 0s 1s
1.71224e-07 0s 1s 1s 1s 0s 1s 0s 1s
1.71549e-07 0s 1s 1s 1s 0s 1s 0s 0s
1.71875e-07 0s 1s 1s 1s 0s 0s 1s 1s
1.72201e-07 0s 1s 1s 1s 0s 0s 1s 0s
1.72526e-07 0s 1s 1s 1s 0s 0s 0s 1s
1.72852e-07 0s 1s 1s 1s 0s 0s 0s 1s
1.73177e-07 0s 1s 1s 1s 0s 0s 0s 0s
1.73503e-07 0s 1s 1s 0s 1s 1s 1s 1s
1.73828e-07 0s 1s 1s 0s 1s 1s 1s 0s
1.74154e-07 0s 1s 1s 0s 1s 1s 1s 0s
1.74479e-07 0s 1s 1s 0s 1s 1s 0s 1s
1.74805e-07 0s 1s 1s 0s 1s 1s 0s 0s
1.7513e-07 0s 1s 1s 0s 1s 0s 1s 1s
1.75456e-07 0s 1s 1s 0s 1s 0s 1s 0s
1.75781e-07 0s 1s 1s 0s 1s 0s 1s 0s
1.76107e-07 0s 1s 1s 0s 1s 0s 0s 1s
1.76432e-07 0s 1s 1s 0s 1s 0s 0s 0s
1.76758e-07 0s 1s 1s 0s 0s 1s 1s 1s
1.77083e-07 0s 1s 1s 0s 0s 1s 1s 1s
1.77409e-07 0s 1s 1s 0s 0s 1s 1s 0s
1.77734e-07 0s 1s 1s 0s 0s 1s 0s 1s
1.7806e-07 0s 1s 1s 0s 0s 1s 0s 0s
1.78385e-07 0s 1s 1s 0s 0s 1s 0s 0s
1.78711e-07 0s 1s 1s 0s 0s 0s 1s 1s
1.79036e-07 0s 1s 1s 0s 0s 0s 1s 0s
1.79362e-07 0s 1s 1s 0s 0s 0s 0s 1s
1.79688e-07 0s 1s 1s 0s 0s 0s 0s 1s
1.80013e-07 0s 1s 1s 0s 0s 0s 0s 0s
1.80339e-07 0s 1s 0s 1s 1s 1s 1s 1s
1.80664e-07 0s 1s 0s 1s 1s 1s 1s 0s
1.8099e-07 0s 1s 0s 1s 1s 1s 0s 1s
1.81315e-07 0s 1s 0s 1s 1s 1s 0s 1s
1.81641e-07 0s 1s 0s 1s 1s 1s 0s 0s
1.81966e-07 0s 1s 0s 1s 1s 0s 1s 1s
1.82292e-07 0s 1s 0s 1s 1s 0s 1s 0s
1.82617e-07 0s 1s 0s 1s 1s 0s 1s 0s
1.82943e-07 0s 1s 0s 1s 1s 0s 0s 1s
1.83268e-07 0s 1s 0s 1s 1s 0s 0s 0s
1.83594e-07 0s 1s 0s 1s 1s 0s 0s 0s
1.83919e-07 0s 1s 0s 1s 0s 1s 1s 1s
1.84245e-07 0s 1s 0s 1s 0s 1s 1s 0s
1.8457e-07 0s 1s 0s 1s 0s 1s 0s 1s
1.84896e-07 0s 1s 0s 1s 0s 1s 0s 1s
1.85221e-07 0s 1s 0s 1s 0s 1s 0s 0s
1.85547e-07 0s 1s 0s 1s 0s 0s 1s 1s
1.85872e-07 0s 1s 0s 1s 0s 0s 1s 0s
1.86198e-07 0s 1s 0s 1s 0s 0s 1s 0s
1.86523e-07 0s 1s 0s 1s 0s 0s 0s 1s
1.86849e-07 0s 1s 0s 1s 0s 0s 0s 0s
1.87174e-07 0s 1s 0s 0s 1s 1s 1s 1s
1.875e-07 0s 1s 0s 0s 1s 1s 1s 1s
1.87826e-07 0s 1s 0s 0s 1s 1s 1s 0s
1.88151e-07 0s 1s 0s 0s 1s 1s 0s 1s
1.88477e-07 0s 1s 0s 0s 1s 1s 0s 1s
1.88802e-07 0s 1s 0s 0s 1s 1s 0s 0s
1.89128e-07 0s 1s 0s 0s 1s 0s 1s 1s
1.89453e-07 0s 1s 0s 0s 1s 0s 1s 0s
1.89779e-07 0s 1s 0s 0s 1s 0s 1s 0s
1.90104e-07 0s 1s 0s 0s 1s 0s 0s 1s
1.9043e-07 0s 1s 0s 0s 1s 0s 0s 0s
1.90755e-07 0s 1s 0s 0s 1s 0s 0s 0s
1.91081e-07 0s 1s 0s 0s 0s 1s 1s 1s
1.91406e-07 0s 1s 0s 0s 0s 1s 1s 0s
1.91732e-07 0s 1s 0s 0s 0s 1s 0s 1s
1.92057e-07 0s 1s 0s 0s 0s 1s 0s 1s
1.92383e-07 0s 1s 0s 0s 0s 1s 0s 0s
1.92708e-07 0s 1s 0s 0s 0s 0s 1s 1s
1.93034e-07 0s 1s 0s 0s 0s 0s 1s 1s
1.93359e-07 0s 1s 0s 0s 0s 0s 1s 0s
1.93685e-07 0s 1s 0s 0s 0s 0s 0s 1s
1.9401e-07 0s 1s 0s 0s 0s 0s 0s 1s
1.94336e-07 0s 1s 0s 0s 0s 0s 0s 0s
1.94661e-07 0s 0s 1s 1s 1s 1s 1s 1s
1.94987e-07 0s 0s 1s 1s 1s 1s 1s 1s
1.95313e-07 0s 0s 1s 1s 1s 1s 1s 0s
1.95638e-07 0s 0s 1s 1s 1s 1s 0s 1s
1.95964e-07 0s 0s 1s 1s 1s 1s 0s 1s
1.96289e-07 0s 0s 1s 1s 1s 1s 0s 0s
1.96615e-07 0s 0s 1s 1s 1s 0s 1s 1s
1.9694e-07 0s 0s 1s 1s 1s 0s 1s 1s
1.97266e-07 0s 0s 1s 1s 1s 0s 1s 0s
1.97591e-07 0s 0s 1s 1s 1s 0s 0s 1s
1.97917e-07 0s 0s 1s 1s 1s 0s 0s 1s
1.98242e-07 0s 0s 1s 1s 1s 0s 0s 0s
1.98568e-07 0s 0s 1s 1s 0s 1s 1s 1s
1.98893e-07 0s 0s 1s 1s 0s 1s 1s 1s
1.99219e-07 0s 0s 1s 1s 0s 1s 1s 0s
1.99544e-07 0s 0s 1s 1s 0s 1s 0s 1s
1.9987e-07 0s 0s 1s 1s 0s 1s 0s 1s
2.00195e-07 0s 0s 1s 1s 0s 1s 0s 0s
2.00521e-07 0s 0s 1s 1s 0s 1s 0s 0s
2.00846e-07 0s 0s 1s 1s 0s 0s 1s 1s
2.01172e-07 0s 0s 1s 1s 0s 0s 1s 0s
2.01497e-07 0s 0s 1s 1s 0s 0s 1s 0s
2.01823e-07 0s 0s 1s 1s 0s 0s 0s 1s
2.02148e-07 0s 0s 1s 1s 0s 0s 0s 0s
2.02474e-07 0s 0s 1s 1s 0s 0s 0s 0s
2.02799e-07 0s 0s 1s 0s 1s 1s 1s 1s
2.03125e-07 0s 0s 1s 0s 1s 1s 1s 1s
2.03451e-07 0s 0s 1s 0s 1s 1s 1s 0s
2.03776e-07 0s 0s 1s 0s 1s 1s 0s 1s
2.04102e-07 0s 0s 1s 0s 1s 1s 0s 1s
2.04427e-07 0s 0s 1s 0s 1s 1s 0s 0s
2.04753e-07 0s 0s 1s 0s 1s 1s 0s 0s
2.05078e-07 0s 0s 1s 0s 1s 0s 1s 1s
2.05404e-07 0s 0s 1s 0s 1s 0s 1s 0s
2.05729e-07 0s 0s 1s 0s 1s 0s 1s 0s
2.06055e-07 0s 0s 1s 0s 1s 0s 0s 1s
2.0638e-07 0s 0s 1s 0s 1s 0s 0s 1s
2.06706e-07 0s 0s 1s 0s 1s 0s 0s 0s
2.07031e-07 0s 0s 1s 0s 1s 0s 0s 0s
2.07357e-07 0s 0s 1s 0s 0s 1s 1s 1s
2.07682e-07 0s 0s 1s 0s 0s 1s 1s 0s
2.08008e-07 0s 0s 1s 0s 0s 1s 1s 0s
2.08333e-07 0s 0s 1s 0s 0s 1s 0s 1s
2.08659e-07 0s 0s 1s 0s 0s 1s 0s 1s
2.08984e-07 0s 0s 1s 0s 0s 1s 0s 0s
2.0931e-07 0s 0s 1s 0s 0s 1s 0s 0s
2.09635e-07 0s 0s 1s 0s 0s 0s 1s 1s
2.09961e-07 0s 0s 1s 0s 0s 0s 1s 1s
2.10286e-07 0s 0s 1s 0s 0s 0s 1s 0s
2.10612e-07 0s 0s 1s 0s 0s 0s 1s 0s
2.10938e-07 0s 0s 1s 0s 0s 0s 0s 1s
2.11263e-07 0s 0s 1s 0s 0s 0s 0s 1s
2.11589e-07 0s 0s 1s 0s 0s 0s 0s 0s
2.11914e-07 0s 0s 0s 1s 1s 1s 1s 1s
2.1224e-07 0s 0s 0s 1s 1s 1s 1s 1s
2.12565e-07 0s 0s 0s 1s 1s 1s 1s 0s
2.12891e-07 0s 0s 0s 1s 1s 1s 1s 0s
2.13216e-07 0s 0s 0s 1s 1s 1s 0s 1s
2.13542e-07 0s 0s 0s 1s 1s 1s 0s 1s
2.13867e-07 0s 0s 0s 1s 1s 1s 0s 0s
2.14193e-07 0s 0s 0s 1s 1s 1s 0s 0s
2.14518e-07 0s 0s 0s 1s 1s 0s 1s 1s
2.14844e-07 0s 0s 0s 1s 1s 0s 1s 1s
2.15169e-07 0s 0s 0s 1s 1s 0s 1s 1s
2.15495e-07 0s 0s 0s 1s 1s 0s 1s 0s
2.1582e-07 0s 0s 0s 1s 1s 0s 1s 0s
2.16146e-07 0s 0s 0s 1s 1s 0s 0s 1s
2.16471e-07 0s 0s 0s 1s 1s 0s 0s 1s
2.16797e-07 0s 0s 0s 1s 1s 0s 0s 0s
2.17122e-07 0s 0s 0s 1s 1s 0s 0s 0s
2.17448e-07 0s 0s 0s 1s 0s 1s 1s 1s
2.17773e-07 0s 0s 0s 1s 0s 1s 1s 1s
2.18099e-07 0s 0s 0s 1s 0s 1s 1s 0s
2.18424e-07 0s 0s 0s 1s 0s 1s 1s 0s
2.1875e-07 0s 0s 0s 1s 0s 1s 0s 1s
2.19076e-07 0s 0s 0s 1s 0s 1s 0s 1s
2.19401e-07 0s 0s 0s 1s 0s 1s 0s 1s
2.19727e-07 0s 0s 0s 1s 0s 1s 0s 0s
2.20052e-07 0s 0s 0s 1s 0s 1s 0s 0s
2.20378e-07 0s 0s 0s 1s 0s 0s 1s 1s
2.20703e-07 0s 0s 0s 1s 0s 0s 1s 1s
2.21029e-07 0s 0s 0s 1s 0s 0s 1s 1s
2.21354e-07 0s 0s 0s 1s 0s 0s 1s 0s
2.2168e-07 0s 0s 0s 1s 0s 0s 1s 0s
2.22005e-07 0s 0s 0s 1s 0s 0s 0s 1s
2.22331e-07 0s 0s 0s 1s 0s 0s 0s 1s
2.22656e-07 0s 0s 0s 1s 0s 0s 0s 1s
2.22982e-07 0s 0s 0s 1s 0s 0s 0s 0s
2.23307e-07 0s 0s 0s 1s 0s 0s 0s 0s
2.23633e-07 0s 0s 0s 0s 1s 1s 1s 1s
2.23958e-07 0s 0s 0s 0s 1s 1s 1s 1s
2.24284e-07 0s 0s 0s 0s 1s 1s 1s 1s
2.24609e-07 0s 0s 0s 0s 1s 1s 1s 0s
2.24935e-07 0s 0s 0s 0s 1s 1s 1s 0s
2.2526e-07 0s 0s 0s 0s 1s 1s 1s 0s
2.25586e-07 0s 0s 0s 0s 1s 1s 0s 1s
2.25911e-07 0s 0s 0s 0s 1s 1s 0s 1s
2.26237e-07 0s 0s 0s 0s 1s 1s 0s 1s
2.26563e-07 0s 0s 0s 0s 1s 1s 0s 0s
2.26888e-07 0s 0s 0s 0s 1s 1s 0s 0s
2.27214e-07 0s 0s 0s 0s 1s 1s 0s 0s
2.27539e-07 0s 0s 0s 0s 1s 0s 1s 1s
2.27865e-07 0s 0s 0s 0s 1s 0s 1s 1s
2.2819e-07 0s 0s 0s 0s 1s 0s 1s 1s
2.28516e-07 0s 0s 0s 0s 1s 0s 1s 0s
2.28841e-07 0s 0s 0s 0s 1s 0s 1s 0s
2.29167e-07 0s 0s 0s 0s 1s 0s 1s 0s
2.29492e-07 0s 0s 0s 0s 1s 0s 0s 1s
2.29818e-07 0s 0s 0s 0s 1s 0s 0s 1s
2.30143e-07 0s 0s 0s 0s 1s 0s 0s 1s
2.30469e-07 0s 0s 0s 0s 1s 0s 0s 1s
2.30794e-07 0s 0s 0s 0s 1s 0s 0s 0s
2.3112e-07 0s 0s 0s 0s 1s 0s 0s 0s
2.31445e-07 0s 0s 0s 0s 1s 0s 0s 0s
2.31771e-07 0s 0s 0s 0s 0s 1s 1s 1s
2.32096e-07 0s 0s 0s 0s 0s 1s 1s 1s
2.32422e-07 0s 0s 0s 0s 0s 1s 1s 1s
2.32747e-07 0s 0s 0s 0s 0s 1s 1s 1s
2.33073e-07 0s 0s 0s 0s 0s 1s 1s 0s
2.33398e-07 0s 0s 0s 0s 0s 1s 1s 0s
2.33724e-07 0s 0s 0s 0s 0s 1s 1s 0s
2.34049e-07 0s 0s 0s 0s 0s 1s 1s 0s
2.34375e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.34701e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.35026e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.35352e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.35677e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.36003e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.36328e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.36654e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.36979e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.37305e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.3763e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.37956e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.38281e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.38607e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.38932e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.39258e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.39583e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.39909e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.40234e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.4056e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.40885e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.41211e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.41536e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.41862e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.42188e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.42513e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.42839e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.43164e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.4349e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.43815e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.44141e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.44466e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.44792e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.45117e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.45443e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.45768e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.46094e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.46419e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.46745e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.4707e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.47396e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.47721e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.48047e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.48372e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.48698e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.49023e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.49349e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.49674e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.5e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.50326e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.50651e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.50977e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.51302e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.51628e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.51953e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.52279e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.52604e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.5293e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.53255e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.53581e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.53906e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.54232e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.54557e-07 0s 0s 0s 0s 0s 0s 0s 0s
2.54883e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.55208e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.55534e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.55859e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.56185e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.5651e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.56836e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.57161e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.57487e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.57813e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.58138e-07 0s 0s 0s 0s 0s 0s 0s 1s
2.58464e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.58789e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.59115e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.5944e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.59766e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.60091e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.60417e-07 0s 0s 0s 0s 0s 0s 1s 0s
2.60742e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.61068e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.61393e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.61719e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.62044e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.6237e-07 0s 0s 0s 0s 0s 0s 1s 1s
2.62695e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.63021e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.63346e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.63672e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.63997e-07 0s 0s 0s 0s 0s 1s 0s 0s
2.64323e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.64648e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.64974e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.65299e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.65625e-07 0s 0s 0s 0s 0s 1s 0s 1s
2.65951e-07 0s 0s 0s 0s 0s 1s 1s 0s
2.66276e-07 0s 0s 0s 0s 0s 1s 1s 0s
2.66602e-07 0s 0s 0s 0s 0s 1s 1s 0s
2.66927e-07 0s 0s 0s 0s 0s 1s 1s 0s
2.67253e-07 0s 0s 0s 0s 0s 1s 1s 1s
2.67578e-07 0s 0s 0s 0s 0s 1s 1s 1s
2.67904e-07 0s 0s 0s 0s 0s 1s 1s 1s
2.68229e-07 0s 0s 0s 0s 0s 1s 1s 1s
2.68555e-07 0s 0s 0s 0s 1s 0s 0s 0s
2.6888e-07 0s 0s 0s 0s 1s 0s 0s 0s
2.69206e-07 0s 0s 0s 0s 1s 0s 0s 0s
2.69531e-07 0s 0s 0s 0s 1s 0s 0s 1s
2.69857e-07 0s 0s 0s 0s 1s 0s 0s 1s
2.70182e-07 0s 0s 0s 0s 1s 0s 0s 1s
2.70508e-07 0s 0s 0s 0s 1s 0s 0s 1s
2.70833e-07 0s 0s 0s 0s 1s 0s 1s 0s
2.71159e-07 0s 0s 0s 0s 1s 0s 1s 0s
2.71484e-07 0s 0s 0s 0s 1s 0s 1s 0s
2.7181e-07 0s 0s 0s 0s 1s 0s 1s 1s
2.72135e-07 0s 0s 0s 0s 1s 0s 1s 1s
2.72461e-07 0s 0s 0s 0s 1s 0s 1s 1s
2.72786e-07 0s 0s 0s 0s 1s 1s 0s 0s
2.73112e-07 0s 0s 0s 0s 1s 1s 0s 0s
2.73438e-07 0s 0s 0s 0s 1s 1s 0s 0s
2.73763e-07 0s 0s 0s 0s 1s 1s 0s 1s
2.74089e-07 0s 0s 0s 0s 1s 1s 0s 1s
2.74414e-07 0s 0s 0s 0s 1s 1s 0s 1s
2.7474e-07 0s 0s 0s 0s 1s 1s 1s 0s
2.75065e-07 0s 0s 0s 0s 1s 1s 1s 0s
2.75391e-07 0s 0s 0s 0s 1s 1s 1s 0s
2.75716e-07 0s 0s 0s 0s 1s 1s 1s 1s
2.76042e-07 0s 0s 0s 0s 1s 1s 1s 1s
2.76367e-07 0s 0s 0s 0s 1s 1s 1s 1s
2.76693e-07 0s 0s 0s 1s 0s 0s 0s 0s
2.77018e-07 0s 0s 0s 1s 0s 0s 0s 0s
2.77344e-07 0s 0s 0s 1s 0s 0s 0s 1s
2.77669e-07 0s 0s 0s 1s 0s 0s 0s 1s
2.77995e-07 0s 0s 0s 1s 0s 0s 0s 1s
2.7832e-07 0s 0s 0s 1s 0s 0s 1s 0s
2.78646e-07 0s 0s 0s 1s 0s 0s 1s 0s
2.78971e-07 0s 0s 0s 1s 0s 0s 1s 1s
2.79297e-07 0s 0s 0s 1s 0s 0s 1s 1s
2.79622e-07 0s 0s 0s 1s 0s 0s 1s 1s
2.79948e-07 0s 0s 0s 1s 0s 1s 0s 0s
2.80273e-07 0s 0s 0s 1s 0s 1s 0s 0s
2.80599e-07 0s 0s 0s 1s 0s 1s 0s 1s
2.80924e-07 0s 0s 0s 1s 0s 1s 0s 1s
2.8125e-07 0s 0s 0s 1s 0s 1s 0s 1s
2.81576e-07 0s 0s 0s 1s 0s 1s 1s 0s
2.81901e-07 0s 0s 0s 1s 0s 1s 1s 0s
2.82227e-07 0s 0s 0s 1s 0s 1s 1s 1s
2.82552e-07 0s 0s 0s 1s 0s 1s 1s 1s
2.82878e-07 0s 0s 0s 1s 1s 0s 0s 0s
2.83203e-07 0s 0s 0s 1s 1s 0s 0s 0s
