* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
8.49121e-07 0s 0s 0s 0s 0s 1s 1s 1s
8.49609e-07 0s 0s 0s 0s 0s 1s 1s 0s
8.50098e-07 0s 0s 0s 0s 0s 1s 1s 0s
8.50586e-07 0s 0s 0s 0s 0s 1s 1s 0s
8.51074e-07 0s 0s 0s 0s 0s 1s 1s 0s
8.51562e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.52051e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.52539e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.53027e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.53516e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.54004e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.54492e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.5498e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.55469e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.55957e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.56445e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.56934e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.57422e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.5791e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.58398e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.58887e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.59375e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.59863e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.60352e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.6084e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.61328e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.61816e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.62305e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.62793e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.63281e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.6377e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.64258e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.64746e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.65234e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.65723e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.66211e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.66699e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.67188e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.67676e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.68164e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.68652e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.69141e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.69629e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.70117e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.70605e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.71094e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.71582e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.7207e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.72559e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.73047e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.73535e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.74023e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.74512e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.75e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.75488e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.75977e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.76465e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.76953e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.77441e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.7793e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.78418e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.78906e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.79395e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.79883e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.80371e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.80859e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.81348e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.81836e-07 0s 0s 0s 0s 0s 0s 0s 0s
8.82324e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.82812e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.83301e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.83789e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.84277e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.84766e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.85254e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.85742e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.8623e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.86719e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.87207e-07 0s 0s 0s 0s 0s 0s 0s 1s
8.87695e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.88184e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.88672e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.8916e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.89648e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.90137e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.90625e-07 0s 0s 0s 0s 0s 0s 1s 0s
8.91113e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.91602e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.9209e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.92578e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.93066e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.93555e-07 0s 0s 0s 0s 0s 0s 1s 1s
8.94043e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.94531e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.9502e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.95508e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.95996e-07 0s 0s 0s 0s 0s 1s 0s 0s
8.96484e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.96973e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.97461e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.97949e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.98437e-07 0s 0s 0s 0s 0s 1s 0s 1s
8.98926e-07 0s 0s 0s 0s 0s 1s 1s 0s
8.99414e-07 0s 0s 0s 0s 0s 1s 1s 0s
8.99902e-07 0s 0s 0s 0s 0s 1s 1s 0s
9.00391e-07 0s 0s 0s 0s 0s 1s 1s 0s
9.00879e-07 0s 0s 0s 0s 0s 1s 1s 1s
9.01367e-07 0s 0s 0s 0s 0s 1s 1s 1s
9.01855e-07 0s 0s 0s 0s 0s 1s 1s 1s
9.02344e-07 0s 0s 0s 0s 0s 1s 1s 1s
9.02832e-07 0s 0s 0s 0s 1s 0s 0s 0s
9.0332e-07 0s 0s 0s 0s 1s 0s 0s 0s
9.03809e-07 0s 0s 0s 0s 1s 0s 0s 0s
9.04297e-07 0s 0s 0s 0s 1s 0s 0s 1s
9.04785e-07 0s 0s 0s 0s 1s 0s 0s 1s
9.05273e-07 0s 0s 0s 0s 1s 0s 0s 1s
9.05762e-07 0s 0s 0s 0s 1s 0s 0s 1s
9.0625e-07 0s 0s 0s 0s 1s 0s 1s 0s
9.06738e-07 0s 0s 0s 0s 1s 0s 1s 0s
9.07227e-07 0s 0s 0s 0s 1s 0s 1s 0s
9.07715e-07 0s 0s 0s 0s 1s 0s 1s 1s
9.08203e-07 0s 0s 0s 0s 1s 0s 1s 1s
9.08691e-07 0s 0s 0s 0s 1s 0s 1s 1s
9.0918e-07 0s 0s 0s 0s 1s 1s 0s 0s
9.09668e-07 0s 0s 0s 0s 1s 1s 0s 0s
9.10156e-07 0s 0s 0s 0s 1s 1s 0s 0s
9.10645e-07 0s 0s 0s 0s 1s 1s 0s 1s
9.11133e-07 0s 0s 0s 0s 1s 1s 0s 1s
9.11621e-07 0s 0s 0s 0s 1s 1s 0s 1s
9.12109e-07 0s 0s 0s 0s 1s 1s 1s 0s
9.12598e-07 0s 0s 0s 0s 1s 1s 1s 0s
9.13086e-07 0s 0s 0s 0s 1s 1s 1s 0s
9.13574e-07 0s 0s 0s 0s 1s 1s 1s 1s
9.14062e-07 0s 0s 0s 0s 1s 1s 1s 1s
9.14551e-07 0s 0s 0s 0s 1s 1s 1s 1s
9.15039e-07 0s 0s 0s 1s 0s 0s 0s 0s
9.15527e-07 0s 0s 0s 1s 0s 0s 0s 0s
9.16016e-07 0s 0s 0s 1s 0s 0s 0s 1s
9.16504e-07 0s 0s 0s 1s 0s 0s 0s 1s
9.16992e-07 0s 0s 0s 1s 0s 0s 0s 1s
9.1748e-07 0s 0s 0s 1s 0s 0s 1s 0s
9.17969e-07 0s 0s 0s 1s 0s 0s 1s 0s
9.18457e-07 0s 0s 0s 1s 0s 0s 1s 1s
9.18945e-07 0s 0s 0s 1s 0s 0s 1s 1s
9.19434e-07 0s 0s 0s 1s 0s 0s 1s 1s
9.19922e-07 0s 0s 0s 1s 0s 1s 0s 0s
9.2041e-07 0s 0s 0s 1s 0s 1s 0s 0s
9.20898e-07 0s 0s 0s 1s 0s 1s 0s 1s
9.21387e-07 0s 0s 0s 1s 0s 1s 0s 1s
9.21875e-07 0s 0s 0s 1s 0s 1s 0s 1s
9.22363e-07 0s 0s 0s 1s 0s 1s 1s 0s
9.22852e-07 0s 0s 0s 1s 0s 1s 1s 0s
9.2334e-07 0s 0s 0s 1s 0s 1s 1s 1s
9.23828e-07 0s 0s 0s 1s 0s 1s 1s 1s
9.24316e-07 0s 0s 0s 1s 1s 0s 0s 0s
9.24805e-07 0s 0s 0s 1s 1s 0s 0s 0s
9.25293e-07 0s 0s 0s 1s 1s 0s 0s 1s
9.25781e-07 0s 0s 0s 1s 1s 0s 0s 1s
9.2627e-07 0s 0s 0s 1s 1s 0s 1s 0s
9.26758e-07 0s 0s 0s 1s 1s 0s 1s 0s
9.27246e-07 0s 0s 0s 1s 1s 0s 1s 1s
9.27734e-07 0s 0s 0s 1s 1s 0s 1s 1s
9.28223e-07 0s 0s 0s 1s 1s 0s 1s 1s
9.28711e-07 0s 0s 0s 1s 1s 1s 0s 0s
9.29199e-07 0s 0s 0s 1s 1s 1s 0s 0s
9.29687e-07 0s 0s 0s 1s 1s 1s 0s 1s
9.30176e-07 0s 0s 0s 1s 1s 1s 0s 1s
9.30664e-07 0s 0s 0s 1s 1s 1s 1s 0s
9.31152e-07 0s 0s 0s 1s 1s 1s 1s 0s
9.31641e-07 0s 0s 0s 1s 1s 1s 1s 1s
9.32129e-07 0s 0s 0s 1s 1s 1s 1s 1s
9.32617e-07 0s 0s 1s 0s 0s 0s 0s 0s
9.33105e-07 0s 0s 1s 0s 0s 0s 0s 1s
9.33594e-07 0s 0s 1s 0s 0s 0s 0s 1s
9.34082e-07 0s 0s 1s 0s 0s 0s 1s 0s
9.3457e-07 0s 0s 1s 0s 0s 0s 1s 0s
9.35059e-07 0s 0s 1s 0s 0s 0s 1s 1s
9.35547e-07 0s 0s 1s 0s 0s 0s 1s 1s
9.36035e-07 0s 0s 1s 0s 0s 1s 0s 0s
9.36523e-07 0s 0s 1s 0s 0s 1s 0s 0s
9.37012e-07 0s 0s 1s 0s 0s 1s 0s 1s
9.375e-07 0s 0s 1s 0s 0s 1s 0s 1s
9.37988e-07 0s 0s 1s 0s 0s 1s 1s 0s
9.38477e-07 0s 0s 1s 0s 0s 1s 1s 0s
9.38965e-07 0s 0s 1s 0s 0s 1s 1s 1s
9.39453e-07 0s 0s 1s 0s 1s 0s 0s 0s
9.39941e-07 0s 0s 1s 0s 1s 0s 0s 0s
9.4043e-07 0s 0s 1s 0s 1s 0s 0s 1s
9.40918e-07 0s 0s 1s 0s 1s 0s 0s 1s
9.41406e-07 0s 0s 1s 0s 1s 0s 1s 0s
9.41895e-07 0s 0s 1s 0s 1s 0s 1s 0s
9.42383e-07 0s 0s 1s 0s 1s 0s 1s 1s
9.42871e-07 0s 0s 1s 0s 1s 1s 0s 0s
9.43359e-07 0s 0s 1s 0s 1s 1s 0s 0s
9.43848e-07 0s 0s 1s 0s 1s 1s 0s 1s
9.44336e-07 0s 0s 1s 0s 1s 1s 0s 1s
9.44824e-07 0s 0s 1s 0s 1s 1s 1s 0s
9.45313e-07 0s 0s 1s 0s 1s 1s 1s 1s
9.45801e-07 0s 0s 1s 0s 1s 1s 1s 1s
9.46289e-07 0s 0s 1s 1s 0s 0s 0s 0s
9.46777e-07 0s 0s 1s 1s 0s 0s 0s 0s
9.47266e-07 0s 0s 1s 1s 0s 0s 0s 1s
9.47754e-07 0s 0s 1s 1s 0s 0s 1s 0s
9.48242e-07 0s 0s 1s 1s 0s 0s 1s 0s
9.4873e-07 0s 0s 1s 1s 0s 0s 1s 1s
9.49219e-07 0s 0s 1s 1s 0s 1s 0s 0s
9.49707e-07 0s 0s 1s 1s 0s 1s 0s 0s
9.50195e-07 0s 0s 1s 1s 0s 1s 0s 1s
9.50684e-07 0s 0s 1s 1s 0s 1s 0s 1s
9.51172e-07 0s 0s 1s 1s 0s 1s 1s 0s
9.5166e-07 0s 0s 1s 1s 0s 1s 1s 1s
9.52148e-07 0s 0s 1s 1s 0s 1s 1s 1s
9.52637e-07 0s 0s 1s 1s 1s 0s 0s 0s
9.53125e-07 0s 0s 1s 1s 1s 0s 0s 1s
9.53613e-07 0s 0s 1s 1s 1s 0s 0s 1s
9.54102e-07 0s 0s 1s 1s 1s 0s 1s 0s
9.5459e-07 0s 0s 1s 1s 1s 0s 1s 1s
9.55078e-07 0s 0s 1s 1s 1s 0s 1s 1s
9.55566e-07 0s 0s 1s 1s 1s 1s 0s 0s
9.56055e-07 0s 0s 1s 1s 1s 1s 0s 1s
9.56543e-07 0s 0s 1s 1s 1s 1s 0s 1s
9.57031e-07 0s 0s 1s 1s 1s 1s 1s 0s
9.5752e-07 0s 0s 1s 1s 1s 1s 1s 1s
9.58008e-07 0s 0s 1s 1s 1s 1s 1s 1s
9.58496e-07 0s 1s 0s 0s 0s 0s 0s 0s
9.58984e-07 0s 1s 0s 0s 0s 0s 0s 1s
9.59473e-07 0s 1s 0s 0s 0s 0s 0s 1s
9.59961e-07 0s 1s 0s 0s 0s 0s 1s 0s
9.60449e-07 0s 1s 0s 0s 0s 0s 1s 1s
9.60937e-07 0s 1s 0s 0s 0s 0s 1s 1s
9.61426e-07 0s 1s 0s 0s 0s 1s 0s 0s
9.61914e-07 0s 1s 0s 0s 0s 1s 0s 1s
9.62402e-07 0s 1s 0s 0s 0s 1s 0s 1s
9.62891e-07 0s 1s 0s 0s 0s 1s 1s 0s
9.63379e-07 0s 1s 0s 0s 0s 1s 1s 1s
9.63867e-07 0s 1s 0s 0s 1s 0s 0s 0s
9.64355e-07 0s 1s 0s 0s 1s 0s 0s 0s
9.64844e-07 0s 1s 0s 0s 1s 0s 0s 1s
9.65332e-07 0s 1s 0s 0s 1s 0s 1s 0s
9.6582e-07 0s 1s 0s 0s 1s 0s 1s 0s
9.66309e-07 0s 1s 0s 0s 1s 0s 1s 1s
9.66797e-07 0s 1s 0s 0s 1s 1s 0s 0s
9.67285e-07 0s 1s 0s 0s 1s 1s 0s 1s
9.67773e-07 0s 1s 0s 0s 1s 1s 0s 1s
9.68262e-07 0s 1s 0s 0s 1s 1s 1s 0s
9.6875e-07 0s 1s 0s 0s 1s 1s 1s 1s
9.69238e-07 0s 1s 0s 0s 1s 1s 1s 1s
9.69727e-07 0s 1s 0s 1s 0s 0s 0s 0s
9.70215e-07 0s 1s 0s 1s 0s 0s 0s 1s
9.70703e-07 0s 1s 0s 1s 0s 0s 1s 0s
9.71191e-07 0s 1s 0s 1s 0s 0s 1s 0s
9.7168e-07 0s 1s 0s 1s 0s 0s 1s 1s
9.72168e-07 0s 1s 0s 1s 0s 1s 0s 0s
9.72656e-07 0s 1s 0s 1s 0s 1s 0s 1s
9.73145e-07 0s 1s 0s 1s 0s 1s 0s 1s
9.73633e-07 0s 1s 0s 1s 0s 1s 1s 0s
9.74121e-07 0s 1s 0s 1s 0s 1s 1s 1s
9.74609e-07 0s 1s 0s 1s 1s 0s 0s 0s
9.75098e-07 0s 1s 0s 1s 1s 0s 0s 0s
9.75586e-07 0s 1s 0s 1s 1s 0s 0s 1s
9.76074e-07 0s 1s 0s 1s 1s 0s 1s 0s
9.76563e-07 0s 1s 0s 1s 1s 0s 1s 0s
9.77051e-07 0s 1s 0s 1s 1s 0s 1s 1s
9.77539e-07 0s 1s 0s 1s 1s 1s 0s 0s
9.78027e-07 0s 1s 0s 1s 1s 1s 0s 1s
9.78516e-07 0s 1s 0s 1s 1s 1s 0s 1s
9.79004e-07 0s 1s 0s 1s 1s 1s 1s 0s
9.79492e-07 0s 1s 0s 1s 1s 1s 1s 1s
9.7998e-07 0s 1s 1s 0s 0s 0s 0s 0s
9.80469e-07 0s 1s 1s 0s 0s 0s 0s 1s
9.80957e-07 0s 1s 1s 0s 0s 0s 0s 1s
9.81445e-07 0s 1s 1s 0s 0s 0s 1s 0s
9.81934e-07 0s 1s 1s 0s 0s 0s 1s 1s
9.82422e-07 0s 1s 1s 0s 0s 1s 0s 0s
9.8291e-07 0s 1s 1s 0s 0s 1s 0s 0s
9.83398e-07 0s 1s 1s 0s 0s 1s 0s 1s
9.83887e-07 0s 1s 1s 0s 0s 1s 1s 0s
9.84375e-07 0s 1s 1s 0s 0s 1s 1s 1s
9.84863e-07 0s 1s 1s 0s 0s 1s 1s 1s
9.85352e-07 0s 1s 1s 0s 1s 0s 0s 0s
9.8584e-07 0s 1s 1s 0s 1s 0s 0s 1s
9.86328e-07 0s 1s 1s 0s 1s 0s 1s 0s
9.86816e-07 0s 1s 1s 0s 1s 0s 1s 0s
9.87305e-07 0s 1s 1s 0s 1s 0s 1s 1s
9.87793e-07 0s 1s 1s 0s 1s 1s 0s 0s
9.88281e-07 0s 1s 1s 0s 1s 1s 0s 1s
9.8877e-07 0s 1s 1s 0s 1s 1s 1s 0s
9.89258e-07 0s 1s 1s 0s 1s 1s 1s 0s
9.89746e-07 0s 1s 1s 0s 1s 1s 1s 1s
9.90234e-07 0s 1s 1s 1s 0s 0s 0s 0s
9.90723e-07 0s 1s 1s 1s 0s 0s 0s 1s
9.91211e-07 0s 1s 1s 1s 0s 0s 0s 1s
9.91699e-07 0s 1s 1s 1s 0s 0s 1s 0s
9.92187e-07 0s 1s 1s 1s 0s 0s 1s 1s
9.92676e-07 0s 1s 1s 1s 0s 1s 0s 0s
9.93164e-07 0s 1s 1s 1s 0s 1s 0s 1s
9.93652e-07 0s 1s 1s 1s 0s 1s 0s 1s
9.94141e-07 0s 1s 1s 1s 0s 1s 1s 0s
9.94629e-07 0s 1s 1s 1s 0s 1s 1s 1s
9.95117e-07 0s 1s 1s 1s 1s 0s 0s 0s
9.95605e-07 0s 1s 1s 1s 1s 0s 0s 0s
9.96094e-07 0s 1s 1s 1s 1s 0s 0s 1s
9.96582e-07 0s 1s 1s 1s 1s 0s 1s 0s
9.9707e-07 0s 1s 1s 1s 1s 0s 1s 1s
9.97559e-07 0s 1s 1s 1s 1s 1s 0s 0s
9.98047e-07 0s 1s 1s 1s 1s 1s 0s 0s
9.98535e-07 0s 1s 1s 1s 1s 1s 0s 1s
9.99023e-07 0s 1s 1s 1s 1s 1s 1s 0s
9.99512e-07 0s 1s 1s 1s 1s 1s 1s 1s
1e-06 0s 1s 1s 1s 1s 1s 1s 1s
1.00049e-06 1s 0s 0s 0s 0s 0s 0s 0s
1.00098e-06 1s 0s 0s 0s 0s 0s 0s 1s
1.00146e-06 1s 0s 0s 0s 0s 0s 1s 0s
1.00195e-06 1s 0s 0s 0s 0s 0s 1s 1s
1.00244e-06 1s 0s 0s 0s 0s 0s 1s 1s
1.00293e-06 1s 0s 0s 0s 0s 1s 0s 0s
1.00342e-06 1s 0s 0s 0s 0s 1s 0s 1s
1.00391e-06 1s 0s 0s 0s 0s 1s 1s 0s
1.00439e-06 1s 0s 0s 0s 0s 1s 1s 1s
1.00488e-06 1s 0s 0s 0s 0s 1s 1s 1s
1.00537e-06 1s 0s 0s 0s 1s 0s 0s 0s
1.00586e-06 1s 0s 0s 0s 1s 0s 0s 1s
1.00635e-06 1s 0s 0s 0s 1s 0s 1s 0s
1.00684e-06 1s 0s 0s 0s 1s 0s 1s 0s
1.00732e-06 1s 0s 0s 0s 1s 0s 1s 1s
1.00781e-06 1s 0s 0s 0s 1s 1s 0s 0s
1.0083e-06 1s 0s 0s 0s 1s 1s 0s 1s
1.00879e-06 1s 0s 0s 0s 1s 1s 1s 0s
1.00928e-06 1s 0s 0s 0s 1s 1s 1s 0s
1.00977e-06 1s 0s 0s 0s 1s 1s 1s 1s
1.01025e-06 1s 0s 0s 1s 0s 0s 0s 0s
1.01074e-06 1s 0s 0s 1s 0s 0s 0s 1s
1.01123e-06 1s 0s 0s 1s 0s 0s 0s 1s
1.01172e-06 1s 0s 0s 1s 0s 0s 1s 0s
1.01221e-06 1s 0s 0s 1s 0s 0s 1s 1s
1.0127e-06 1s 0s 0s 1s 0s 1s 0s 0s
1.01318e-06 1s 0s 0s 1s 0s 1s 0s 1s
1.01367e-06 1s 0s 0s 1s 0s 1s 0s 1s
1.01416e-06 1s 0s 0s 1s 0s 1s 1s 0s
1.01465e-06 1s 0s 0s 1s 0s 1s 1s 1s
1.01514e-06 1s 0s 0s 1s 1s 0s 0s 0s
1.01562e-06 1s 0s 0s 1s 1s 0s 0s 0s
1.01611e-06 1s 0s 0s 1s 1s 0s 0s 1s
1.0166e-06 1s 0s 0s 1s 1s 0s 1s 0s
1.01709e-06 1s 0s 0s 1s 1s 0s 1s 1s
1.01758e-06 1s 0s 0s 1s 1s 0s 1s 1s
1.01807e-06 1s 0s 0s 1s 1s 1s 0s 0s
1.01855e-06 1s 0s 0s 1s 1s 1s 0s 1s
1.01904e-06 1s 0s 0s 1s 1s 1s 1s 0s
1.01953e-06 1s 0s 0s 1s 1s 1s 1s 0s
1.02002e-06 1s 0s 0s 1s 1s 1s 1s 1s
1.02051e-06 1s 0s 1s 0s 0s 0s 0s 0s
1.021e-06 1s 0s 1s 0s 0s 0s 0s 1s
1.02148e-06 1s 0s 1s 0s 0s 0s 1s 0s
1.02197e-06 1s 0s 1s 0s 0s 0s 1s 0s
1.02246e-06 1s 0s 1s 0s 0s 0s 1s 1s
1.02295e-06 1s 0s 1s 0s 0s 1s 0s 0s
1.02344e-06 1s 0s 1s 0s 0s 1s 0s 1s
1.02393e-06 1s 0s 1s 0s 0s 1s 0s 1s
1.02441e-06 1s 0s 1s 0s 0s 1s 1s 0s
1.0249e-06 1s 0s 1s 0s 0s 1s 1s 1s
1.02539e-06 1s 0s 1s 0s 0s 1s 1s 1s
1.02588e-06 1s 0s 1s 0s 1s 0s 0s 0s
1.02637e-06 1s 0s 1s 0s 1s 0s 0s 1s
1.02686e-06 1s 0s 1s 0s 1s 0s 1s 0s
1.02734e-06 1s 0s 1s 0s 1s 0s 1s 0s
1.02783e-06 1s 0s 1s 0s 1s 0s 1s 1s
1.02832e-06 1s 0s 1s 0s 1s 1s 0s 0s
1.02881e-06 1s 0s 1s 0s 1s 1s 0s 1s
1.0293e-06 1s 0s 1s 0s 1s 1s 0s 1s
1.02979e-06 1s 0s 1s 0s 1s 1s 1s 0s
1.03027e-06 1s 0s 1s 0s 1s 1s 1s 1s
1.03076e-06 1s 0s 1s 1s 0s 0s 0s 0s
1.03125e-06 1s 0s 1s 1s 0s 0s 0s 0s
1.03174e-06 1s 0s 1s 1s 0s 0s 0s 1s
1.03223e-06 1s 0s 1s 1s 0s 0s 1s 0s
1.03271e-06 1s 0s 1s 1s 0s 0s 1s 0s
1.0332e-06 1s 0s 1s 1s 0s 0s 1s 1s
1.03369e-06 1s 0s 1s 1s 0s 1s 0s 0s
1.03418e-06 1s 0s 1s 1s 0s 1s 0s 1s
1.03467e-06 1s 0s 1s 1s 0s 1s 0s 1s
1.03516e-06 1s 0s 1s 1s 0s 1s 1s 0s
1.03564e-06 1s 0s 1s 1s 0s 1s 1s 1s
1.03613e-06 1s 0s 1s 1s 0s 1s 1s 1s
1.03662e-06 1s 0s 1s 1s 1s 0s 0s 0s
1.03711e-06 1s 0s 1s 1s 1s 0s 0s 1s
1.0376e-06 1s 0s 1s 1s 1s 0s 1s 0s
1.03809e-06 1s 0s 1s 1s 1s 0s 1s 0s
1.03857e-06 1s 0s 1s 1s 1s 0s 1s 1s
1.03906e-06 1s 0s 1s 1s 1s 1s 0s 0s
1.03955e-06 1s 0s 1s 1s 1s 1s 0s 0s
1.04004e-06 1s 0s 1s 1s 1s 1s 0s 1s
1.04053e-06 1s 0s 1s 1s 1s 1s 1s 0s
1.04102e-06 1s 0s 1s 1s 1s 1s 1s 0s
1.0415e-06 1s 0s 1s 1s 1s 1s 1s 1s
1.04199e-06 1s 1s 0s 0s 0s 0s 0s 0s
1.04248e-06 1s 1s 0s 0s 0s 0s 0s 0s
1.04297e-06 1s 1s 0s 0s 0s 0s 0s 1s
1.04346e-06 1s 1s 0s 0s 0s 0s 1s 0s
1.04395e-06 1s 1s 0s 0s 0s 0s 1s 0s
1.04443e-06 1s 1s 0s 0s 0s 0s 1s 1s
1.04492e-06 1s 1s 0s 0s 0s 1s 0s 0s
1.04541e-06 1s 1s 0s 0s 0s 1s 0s 0s
1.0459e-06 1s 1s 0s 0s 0s 1s 0s 1s
1.04639e-06 1s 1s 0s 0s 0s 1s 1s 0s
1.04688e-06 1s 1s 0s 0s 0s 1s 1s 0s
1.04736e-06 1s 1s 0s 0s 0s 1s 1s 1s
1.04785e-06 1s 1s 0s 0s 1s 0s 0s 0s
1.04834e-06 1s 1s 0s 0s 1s 0s 0s 0s
1.04883e-06 1s 1s 0s 0s 1s 0s 0s 1s
1.04932e-06 1s 1s 0s 0s 1s 0s 1s 0s
1.0498e-06 1s 1s 0s 0s 1s 0s 1s 0s
1.05029e-06 1s 1s 0s 0s 1s 0s 1s 1s
1.05078e-06 1s 1s 0s 0s 1s 0s 1s 1s
1.05127e-06 1s 1s 0s 0s 1s 1s 0s 0s
1.05176e-06 1s 1s 0s 0s 1s 1s 0s 1s
1.05225e-06 1s 1s 0s 0s 1s 1s 0s 1s
1.05273e-06 1s 1s 0s 0s 1s 1s 1s 0s
1.05322e-06 1s 1s 0s 0s 1s 1s 1s 1s
1.05371e-06 1s 1s 0s 0s 1s 1s 1s 1s
1.0542e-06 1s 1s 0s 1s 0s 0s 0s 0s
1.05469e-06 1s 1s 0s 1s 0s 0s 0s 0s
1.05518e-06 1s 1s 0s 1s 0s 0s 0s 1s
1.05566e-06 1s 1s 0s 1s 0s 0s 1s 0s
1.05615e-06 1s 1s 0s 1s 0s 0s 1s 0s
1.05664e-06 1s 1s 0s 1s 0s 0s 1s 1s
1.05713e-06 1s 1s 0s 1s 0s 0s 1s 1s
1.05762e-06 1s 1s 0s 1s 0s 1s 0s 0s
1.05811e-06 1s 1s 0s 1s 0s 1s 0s 1s
1.05859e-06 1s 1s 0s 1s 0s 1s 0s 1s
1.05908e-06 1s 1s 0s 1s 0s 1s 1s 0s
1.05957e-06 1s 1s 0s 1s 0s 1s 1s 0s
1.06006e-06 1s 1s 0s 1s 0s 1s 1s 1s
1.06055e-06 1s 1s 0s 1s 0s 1s 1s 1s
1.06104e-06 1s 1s 0s 1s 1s 0s 0s 0s
1.06152e-06 1s 1s 0s 1s 1s 0s 0s 1s
